Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code,Operation
3717.8,G02,X-16.3540,Y-33.3680,R4.7630,,,,526.747244,1.2,85.52892562,1504.206612,15.07438017,29.55371901,6.107438017,17.45454545,-16.354,-33.368,-1.899,0.395,1.953305028,-9,0,Both,0,0,1,0,0,Air-Cut,1.953305028,2,Contouring
3719,G04,X1.0000,,,,,,1079.33292,1.21,6.491803279,1501.459016,5.114754098,14.72131148,3.459016393,24.44262295,-16.354,-33.368,0,0,0,-9,0,,0,0,0,0,0,Dwell,0,1,Contouring
3720.21,X-30.8990,Y-27.0440,,,,,,5018.92272,9.31,101.8905579,1502.873391,17.00321888,25.15879828,11.63841202,20.36480687,-30.899,-27.044,-14.545,6.324,15.8603279,-9,0,Conventional,14.3,8.2,1,39.52,39.52,Cut with Feed,15.8603279,1,Contouring
3729.52,G04,X1.0000,,,,,,508.491444,1.21,0,1499,2,9.663934426,3.81147541,26.74590164,-30.899,-27.044,0,0,0,-9,0,,0,0,0,0,0,Dwell,0,1,Contouring
3730.73,G02,X-32.4580,Y-25.9520,R4.7630,,,,508.974072,1.24,100.44,1499,2,28.064,9.68,26.736,-32.458,-25.952,-1.559,1.092,1.916302075,-9,0,Both,0,0,1,0,0,Air-Cut,1.916302075,2,Contouring
3731.97,G04,X1.0000,,,,,,508.799432,0.91,0,1499,2,7.913043478,2.826086957,26.64130435,-32.458,-25.952,0,0,0,-9,0,,0,0,0,0,0,Dwell,0,2,Contouring
3732.88,X-34.7630,Y-28.1350,,,,,,1058.139468,1.83,101.4456522,1499,2,29.10326087,12.81521739,25.32608696,-34.763,-28.135,-2.305,-2.183,3.174667542,-9,0,Both,0,0,1,0,0,Air-Cut,3.174667542,1,Contouring
3734.71,G04,X1.0000,,,,,,511.787996,1.2,0,1499,2,9.851239669,6.024793388,25.52892562,-34.763,-28.135,0,0,0,-9,0,,0,0,0,0,0,Dwell,0,1,Contouring
3735.91,X-39.7630,Y-22.8570,,,,,,2063.469724,4.33,101.764977,1499,2,31.5,10.75576037,26.84562212,-39.763,-22.857,-5,5.278,7.270301507,-9,0,Both,0,0,1,0,0,Air-Cut,7.270301507,1,Contouring
3740.24,G04,X1.0000,,,,,,517.463056,0.9,0,1499,2,7.307692308,1.681318681,26.79120879,-39.763,-22.857,0,0,0,-9,0,,0,0,0,0,0,Dwell,0,1,Contouring
3741.14,Z-7.0000,,,,,,,2607.11916,5.1,23.19960861,1499,2,6.769080235,2.720156556,40.21135029,-39.763,-22.857,0,0,0,-7,2,,0,0,0,0,0,Air-cut in Z while retracting,2,1,Contouring
3746.24,G04,X1.0000,,,,,,1050.58096,1.79,64.52222222,1499,2,7.255555556,2.1,29.99444444,-39.763,-22.857,0,0,0,-7,0,,0,0,0,0,0,Dwell,0,1,Contouring
3748.03,X28.7240,Y39.7630,,,,,,0,0.29,11444,1499,2,109.8666667,52.83333333,27,28.724,39.763,68.487,62.62,92.79942656,-7,0,Climb,51.5,48.3,1,590.99,590.99,No Cut - Rapid motion,92.79942656,0,Contouring
3748.32,G04,X1.0000,,,,,,1759.533076,2.15,904.8194444,1499,2,6.611111111,8.393518519,23.34722222,28.724,39.763,0,0,0,-7,0,,0,0,0,0,0,Dwell,0,1,Contouring
3750.47,Z-10.5000,,,,,,,3082.937828,6.09,24.74918033,1499,2,2.986885246,6.744262295,11.60655738,28.724,39.763,0,0,1,-10.5,-3.5,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,1,Contouring
3756.56,G04,X1.0000,,,,,,515.2953,1.18,0,1499,2,2.016806723,6.504201681,20.23529412,28.724,39.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3757.74,X31.7120,Y34.4440,,,,,,1577.058548,2.98,126.5752508,1499.033445,5.605351171,34.65886288,7.79264214,22.38795987,31.712,34.444,2.988,-5.319,6.100811831,-10.5,0,Conventional,3.8,1.9,1,5.66,5.66,Cut with Feed,6.100811831,1,Contouring
3760.72,G04,X1.0000,,,,,,1083.605384,2.14,0,1500.44186,4.069767442,11.51627907,1.474418605,19.18604651,31.712,34.444,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3762.86,X34.7630,Y28.9450,,,,,,1641.881808,3.04,126.5836066,1502.836066,12.47540984,16.95737705,10.13770492,23.15081967,34.763,28.945,3.051,-5.499,6.288688417,-10.5,0,Conventional,3.9,6.3,1,8.54,8.54,Cut with Feed,6.288688417,1,Contouring
3765.9,G04,X1.0000,,,,,,527.016456,0.93,0,1499,2.340425532,10.5212766,2,17.32978723,34.763,28.945,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3766.83,X39.7630,,,,,,,1031.815152,2.4,126.473029,1499,2,29.06224066,2.360995851,16.25726141,39.763,28.945,5,0,5,-10.5,0,Both,0,0,1,0,0,Air-Cut,5,1,Contouring
3769.23,G04,X1.0000,,,,,,516.715952,0.92,0,1499,2,7.559139785,1.655913978,17.52688172,39.763,28.945,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3770.15,Z-8.0000,,,,,,,3688.633748,6.22,23.83627608,1499,2,5.430176565,1.521669342,39.19903692,39.763,28.945,0,0,0,-8,2.5,,0,0,0,0,0,Air-cut in Z while retracting,2.5,1,Contouring
3776.37,G04,X1.0000,,,,,,559.604428,0.9,0,1499,2,5,2,30.49450549,39.763,28.945,0,0,0,-8,0,,0,0,0,0,0,Dwell,0,1,Contouring
3777.27,G00,Z-4.0000,,,,,,531.855908,0.31,0,1499,2,5,2,15.53125,39.763,28.945,0,0,0,-4,4,,0,0,0,0,0,No Cut - Rapid motion,4,0,Contouring
3777.58,G04,X1.0000,,,,,,1595.26018,2.97,0,1499,2,5.006711409,5.798657718,25.46979866,39.763,28.945,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,0,Contouring
3780.55,Z-10.5000,,,,,,,4620.286792,9.81,24.81160896,1499,2,1.126272912,5.518329939,11.15784114,39.763,28.945,0,0,1,-10.5,-6.5,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,1,Contouring
3790.36,G04,X1.0000,,,,,,513.010624,0.89,0,1499,2,1.333333333,4.7,21.71111111,39.763,28.945,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3791.25,X27.4830,Y34.7630,,,,,,2156.173668,3.56,122.8627451,1499.028011,5.047619048,30.56302521,8.011204482,22.83473389,27.483,34.763,-12.28,5.818,13.58850706,-10.5,0,Climb,5.5,3.1,1,7.6,7.6,Cut with Feed,13.58850706,1,Contouring
3794.81,G04,X1.0000,,,,,,529.200936,0.92,0,1502.225806,4.623655914,12.88172043,1.419354839,17.29032258,27.483,34.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3795.73,G02,X28.9660,Y32.8500,R7.9380,,,,557.479888,1.49,99.4,1502.933333,18.09333333,20.34,7.18,25.74,28.966,32.85,1.483,-1.913,2.429984745,-10.5,0,Conventional,0.5,0.4,1,0.1,0.1,Cut with Feed,2.429984745,2,Contouring
3797.22,G04,X1.0000,,,,,,548.700232,0.92,0,1499,3.838709677,10.4516129,1.698924731,17.44086022,28.966,32.85,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
3798.14,X34.7630,Y22.3990,,,,,,3368.661004,5.74,126.7791304,1502.130435,18.52869565,23.11478261,10.87478261,23.91478261,34.763,22.399,5.797,-10.451,11.95109242,-10.5,0,Conventional,6.8,11.8,1,30.52,30.52,Cut with Feed,11.95109242,1,Contouring
3803.88,G04,X1.0000,,,,,,546.106088,0.87,0,1499,2.340909091,9.545454545,3.011363636,17,34.763,22.399,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3804.75,X39.7630,,,,,,,1030.964448,2.43,110.6065574,1499,2,29.84016393,3.745901639,16.6147541,39.763,22.399,5,0,5,-10.5,0,Both,0,0,1,0,0,Air-Cut,5,1,Contouring
3807.18,F25.,,,,,,,0,0.31,62,1499,2,22.4375,2,17,39.763,22.399,0,0,0,-10.5,0,,0,0,0,0,0,,0,1,Contouring
3807.49,G04,X1.0000,,,,,,513.590636,0.91,0,1499,2,5.652173913,2.347826087,17.56521739,39.763,22.399,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3808.4,Z-8.0000,,,,,,,3119.620072,6.03,24.95860927,1499,2,5.248344371,1.496688742,40.13741722,39.763,22.399,0,0,0,-8,2.5,,0,0,0,0,0,Air-cut in Z while retracting,2.5,1,Contouring
3814.43,G04,X1.0000,,,,,,1052.636828,2.15,728.5324074,1499,2,4.555555556,1.759259259,29.81944444,39.763,22.399,0,0,0,-8,0,,0,0,0,0,0,Dwell,0,1,Contouring
3816.58,X-29.0720,Y-39.7630,,,,,,618.523228,0.3,19559.03226,1499,2,2.290322581,10.70967742,27,-29.072,-39.763,-68.835,-62.162,92.74897018,-8,0,Conventional,49.9,47.1,1,576.43,576.43,No Cut - Rapid motion,92.74897018,0,Contouring
3816.88,G04,X1.0000,,,,,,1066.163436,2.06,75.21256039,1499,2,4.405797101,2,22.54589372,-29.072,-39.763,0,0,0,-8,0,,0,0,0,0,0,Dwell,0,1,Contouring
3818.94,Z-10.5000,,,,,,,4643.65614,9.62,24.97403946,1499,2,2.631360332,1.691588785,10.96988577,-29.072,-39.763,0,0,1,-10.5,-2.5,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,1,Contouring
3828.56,G04,X1.0000,,,,,,511.714144,0.89,0,1499,2,2,1.388888889,20.42222222,-29.072,-39.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3829.45,Y-34.7630,,,,,,,1667.808744,2.73,112.540146,1500.167883,11.39051095,10.71167883,11.68248175,20.7810219,-29.072,-34.763,0,5,5,-10.5,0,Both,6.1,1.6,1,8.08,8.08,Cut with Feed,5,1,Contouring
3832.18,G04,X1.0000,,,,,,535.758076,0.89,0,1502.222222,4.088888889,12.15555556,2.1,27.57777778,-29.072,-34.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3833.07,X-33.4300,Y-32.8680,,,,,,1080.42442,2.4,126.473029,1501.53112,9.004149378,35.36929461,9.746887967,24.13692946,-33.43,-32.868,-4.358,1.895,4.75217729,-10.5,0,Conventional,4.4,2.3,1,3.99,3.99,Cut with Feed,4.75217729,1,Contouring
3835.47,G04,X1.0000,,,,,,518.212676,0.88,0,1499,2,7.91011236,3.730337079,28.34831461,-33.43,-32.868,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3836.35,G02,X-33.9850,Y-32.6080,R11.1130,,,,0,0.3,70.64516129,1499,2,29.74193548,9.903225806,28.96774194,-33.985,-32.608,-0.555,0.26,0.612960231,-10.5,0,Conventional,0.1,0,1,0.02,0.02,Cut with Feed,0.612960231,2,Contouring
3836.65,G04,X1.0000,,,,,,1030.67718,1.23,0,1499,2,10.31451613,4.532258065,28.27419355,-33.985,-32.608,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
3837.88,X-39.7630,Y-29.7090,,,,,,1038.118916,2.94,126.5694915,1499,2,32.15932203,10.09152542,28.80338983,-39.763,-29.709,-5.778,2.899,6.464478711,-10.5,0,Both,0,0,1,0,0,Air-Cut,6.464478711,1,Contouring
3840.82,G04,X1.0000,,,,,,1033.466388,1.22,0,1499,2,11.03252033,4.260162602,28.83739837,-39.763,-29.709,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3842.04,Z-8.0000,,,,,,,3157.843144,5.93,24.95791246,1499,2,7.297979798,3.897306397,39.74242424,-39.763,-29.709,0,0,0,-8,2.5,,0,0,0,0,0,Air-cut in Z while retracting,2.5,1,Contouring
3847.97,G04,X1.0000,,,,,,2121.113208,4.22,0,1499,2,5.666666667,3.553191489,29.63593381,-39.763,-29.709,0,0,0,-8,0,,0,0,0,0,0,Dwell,0,1,Contouring
3852.19,Z-10.5000,,,,,,,4127.982552,9.84,24.23857868,1499,2,0.245685279,1.943147208,10.6213198,-39.763,-29.709,0,0,1,-10.5,-2.5,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,1,Contouring
3862.03,G04,X1.0000,,,,,,0,0.88,0,1499,2,0,1.786516854,20.66292135,-39.763,-29.709,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3862.91,Y-34.7630,,,,,,,0,2.42,118.5761317,1499.041152,10.69547325,4.633744856,11.22633745,21.74485597,-39.763,-34.763,0,-5.054,5.054,-10.5,0,Both,0,0,1,0,0,Air-Cut,5.054,1,Contouring
3865.33,G04,X1.0000,,,,,,0,1.16,0,1503.957265,9.341880342,4.222222222,1.820512821,26.66666667,-39.763,-34.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3866.49,X-32.1650,Y-29.9560,,,,,,0,5.68,126.7768014,1504.272408,21.63796134,26.89279438,11.30052724,21.21441125,-32.165,-29.956,7.598,4.807,8.990931709,-10.5,0,Conventional,4.2,4.9,1,12.64,12.64,Cut with Feed,8.990931709,1,Contouring
3872.17,G04,X1.0000,,,,,,0,1.18,0,1499,2.504201681,11.31092437,2.352941176,27.98319328,-32.165,-29.956,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3873.35,G02,X-34.7630,Y-28.1350,R7.9380,,,,0,1.55,126.1858974,1499,3.198717949,20.90384615,12.35897436,25.21794872,-34.763,-28.135,-2.598,1.821,3.194145675,-10.5,0,Conventional,1.3,0.7,1,0.31,0.31,Cut with Feed,3.194145675,2,Contouring
3874.9,G04,X1.0000,,,,,,0,0.9,0,1499,2.010989011,6.56043956,3.747252747,27.32967033,-34.763,-28.135,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
3875.8,X-32.4580,Y-25.9520,,,,,,0,1.8,101.038674,1502.314917,21.48618785,22.85635359,4.033149171,19.09392265,-32.458,-25.952,2.305,2.183,3.174667542,-10.5,0,Climb,3.9,6.2,1,14.26,14.26,Cut with Feed,3.174667542,1,Contouring
3877.6,G04,X1.0000,,,,,,0,0.9,0,1502.406593,3.725274725,9.571428571,6.021978022,27.63736264,-32.458,-25.952,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3878.5,G02,X-33.7630,Y-22.6770,R4.7630,,,,0,1.84,126.3135135,1504.027027,13.80540541,15.71351351,11.15135135,19.35135135,-33.763,-22.677,-1.305,3.275,3.611310802,-10.5,0,Conventional,0.3,0.6,1,0.16,0.16,Cut with Feed,3.611310802,2,Contouring
3880.34,G04,X1.0000,,,,,,0,0.88,0,1502.258427,3.730337079,10.33707865,5.415730337,28,-33.763,-22.677,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
3881.22,Y2.1620,,,,,,,6321.11848,11.86,125.7556866,1502.546757,21.9620893,12.00084246,10.33866891,18.68913227,-33.763,2.162,0,24.839,24.839,-10.5,0,Climb,2.7,28.9,1,75.41,75.41,Cut with Feed,24.839,1,Contouring
3893.08,G04,X1.0000,,,,,,568.626952,0.92,0,1502.44086,5.408602151,9.666666667,6.376344086,26.62365591,-33.763,2.162,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3894,Y27.0000,,,,,,,7173.428872,12,123.8276436,1503.229808,21.72522898,11.83347211,11.20566195,18.41715237,-33.763,27,0,24.838,24.838,-10.5,0,Climb,2.7,28.9,1,69.52,69.52,Cut with Feed,24.838,1,Contouring
3906,G04,X1.0000,,,,,,558.55644,0.89,0,1505.444444,4.4,8.733333333,8.744444444,28,-33.763,27,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3906.89,G02,X-27.0000,Y33.7630,R6.7630,,,,2871.804876,5.18,119.4142582,1501.967245,13.28709056,29.38342967,13.35260116,26.77263969,-27,33.763,6.763,6.763,10.62329556,-10.5,0,Conventional,4.7,4.6,1,11.38,11.38,Cut with Feed,10.62329556,2,Contouring
3912.07,G04,X1.0000,,,,,,559.55026,0.88,0,1502.483146,4.382022472,8.337078652,7.988764045,22.08988764,-27,33.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
3912.95,X22.0250,,,,,,,13267.26878,23.39,125.3717949,1503.465812,19.64401709,27.47179487,5.623931624,26.97478632,22.025,33.763,49.025,0,49.025,-10.5,0,Climb,51.8,2.7,1,143.28,143.28,Cut with Feed,49.025,1,Contouring
3936.34,G04,X1.0000,,,,,,531.789604,1.16,0,1501.478632,3.324786325,9.598290598,8.025641026,19.53846154,22.025,33.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3937.5,G02,X26.1890,Y31.3100,R4.7630,,,,1643.1515,2.43,126.4795082,1501.581967,15.62704918,31.8647541,5.745901639,29.18442623,26.189,31.31,4.164,-2.453,5.068616737,-10.5,0,Both,0,0,1,0,0,Air-Cut,5.068616737,2,Contouring
3939.93,G04,X1.0000,,,,,,0,0.91,0,1502.369565,3.793478261,9.97826087,1.326086957,18.76086957,26.189,31.31,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
3940.84,X33.1650,Y18.7330,,,,,,4027.413148,6.99,126.8185714,1502.042857,23.37142857,31.77142857,9.592857143,27.75571429,33.165,18.733,6.976,-12.577,14.3821245,-10.5,0,Conventional,9.6,15.8,1,50.76,50.76,Cut with Feed,14.3821245,1,Contouring
3947.83,G04,X1.0000,,,,,,547.62442,0.91,0,1502.152174,3.347826087,11.16304348,2.413043478,18.66304348,33.165,18.733,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3948.74,G02,X33.7630,Y16.4230,R4.7630,,,,1075.71506,1.22,98.49593496,1501.439024,14.2195122,25.96747967,9.162601626,26.98373984,33.763,16.423,0.598,-2.31,2.41183323,-10.5,0,Both,0,0,1,0,0,Air-Cut,2.41183323,2,Contouring
3949.96,G04,X1.0000,,,,,,264.029632,0.96,0,1505.701031,5.649484536,11,2.670103093,21.64948454,33.763,16.423,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
3950.92,Y-25.0000,,,,,,,11414.19601,19.85,125.0176234,1503.159114,21.9672709,10.69033233,10.76183283,28.73363545,33.763,-25,0,-41.423,41.423,-10.5,0,Climb,2.7,45.5,1,120.72,120.72,Cut with Feed,41.423,1,Contouring
3970.77,G04,X1.0000,,,,,,554.505236,0.91,0,1502.369565,4.108695652,13.19565217,7.086956522,20.02173913,33.763,-25,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3971.68,G02,X25.0000,Y-33.7630,R8.7630,,,,4003.043912,6.52,124.0765697,1501.312404,20.83767228,34.89739663,7.95712098,22.01378254,25,-33.763,-8.763,-8.763,13.76488821,-10.5,0,Conventional,6.7,6,1,24.54,24.54,Cut with Feed,13.76488821,2,Contouring
3978.2,G04,X1.0000,,,,,,522.582968,1.2,0,1501.479339,6.603305785,10.29752066,5.975206612,25.18181818,25,-33.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
3979.4,X-14.4550,,,,,,,1480.264032,18.75,126.9323028,1503.179104,24.22334755,27.45628998,4.208422175,20.35447761,-14.455,-33.763,-39.455,0,39.455,-10.5,0,Climb,43.6,2.7,1,118.79,118.79,Cut with Feed,39.455,1,Contouring
3998.15,G04,X1.0000,,,,,,0,0.9,0,1502.296703,3.736263736,5.615384615,7.010989011,28.28571429,-14.455,-33.763,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
3999.05,G02,X-16.3540,Y-33.3680,R4.7630,,,,0,1.2,110.1652893,1506.438017,16.81818182,28.28099174,7.975206612,18.66942149,-16.354,-33.368,-1.899,0.395,1.953305028,-10.5,0,Both,0,0,1,0,0,Air-Cut,1.953305028,2,Contouring
4000.25,G04,X1.0000,,,,,,0,0.88,0,1502.258427,3.471910112,9.853932584,1.741573034,28.53932584,-16.354,-33.368,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
4001.13,X-30.8990,Y-27.0440,,,,,,3339.895724,7.5,126.8308921,1502.608522,19.69640479,26.60985353,10.77363515,21.30492676,-30.899,-27.044,-14.545,6.324,15.8603279,-10.5,0,Conventional,14.3,9,1,65.71,65.71,Cut with Feed,15.8603279,1,Contouring
4008.63,G04,X1.0000,,,,,,521.997776,1.17,0,1499,1.245762712,10.65254237,3.550847458,29.00847458,-30.899,-27.044,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
4009.8,G02,X-32.4580,Y-25.9520,R4.7630,,,,514.013916,0.91,125.6195652,1499,1,30.11956522,9.934782609,29,-32.458,-25.952,-1.559,1.092,1.916302075,-10.5,0,Both,0,0,1,0,0,Air-Cut,1.916302075,2,Contouring
4010.71,G04,X1.0000,,,,,,516.4719,0.91,0,1499,1.010869565,8.934782609,3.641304348,28.65217391,-32.458,-25.952,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,2,Contouring
4011.62,X-34.7630,Y-28.1350,,,,,,1092.655732,1.78,105.0055866,1499,2,24.84357542,11.11173184,27.16201117,-34.763,-28.135,-2.305,-2.183,3.174667542,-10.5,0,Both,0,0,1,0,0,Air-Cut,3.174667542,1,Contouring
4013.4,G04,X1.0000,,,,,,514.678584,0.93,0,1499,2,7.893617021,5.382978723,27.0106383,-34.763,-28.135,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
4014.33,X-39.7630,Y-22.8570,,,,,,2073.053316,3.7,124.7816712,1499,2,31.26954178,10.98113208,28.9083558,-39.763,-22.857,-5,5.278,7.270301507,-10.5,0,Both,0,0,1,0,0,Air-Cut,7.270301507,1,Contouring
4018.03,G04,X1.0000,,,,,,0,0.87,0,1499,2,7.329545455,2.693181818,28.45454545,-39.763,-22.857,0,0,0,-10.5,0,,0,0,0,0,0,Dwell,0,1,Contouring
4018.9,Z-8.0000,,,,,,,3671.901904,6.18,24.63166397,1499,2,6.864297254,2.389337641,40.26978998,-39.763,-22.857,0,0,0,-8,2.5,,0,0,0,0,0,Air-cut in Z while retracting,2.5,1,Contouring
4025.08,G04,X1.0000,,,,,,1093.554684,2.07,97.71634615,1499,2,8.221153846,3.163461538,29.82692308,-39.763,-22.857,0,0,0,-8,0,,0,0,0,0,0,Dwell,0,1,Contouring
4027.15,X28.7240,Y39.7630,,,,,,0,0.29,19647.5,1499,2,280.7666667,121.0666667,27,28.724,39.763,68.487,62.62,92.79942656,-8,0,Climb,51.5,48.3,1,590.99,590.99,No Cut - Rapid motion,92.79942656,0,Contouring
4027.44,G04,X1.0000,,,,,,1124.345048,2.08,0,1499,2,5.497607656,6.009569378,22.50717703,28.724,39.763,0,0,0,-8,0,,0,0,0,0,0,Dwell,0,0,Contouring
4029.52,Z-12.0000,,,,,,,5122.414384,9.68,24.97420021,1499,2,2.311661507,5.278637771,11.15789474,28.724,39.763,0,0,1,-12,-4,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,1,Contouring
4039.2,G04,X1.0000,,,,,,551.86462,0.89,0,1499,2,1.044444444,4.7,21.06666667,28.724,39.763,0,0,0,-12,0,,0,0,0,0,0,Dwell,0,1,Contouring
4040.09,X31.7120,Y34.4440,,,,,,2111.320936,3.88,95.87660668,1499.771208,5.177377892,29.52442159,8.190231362,22.76606684,31.712,34.444,2.988,-5.319,6.100811831,-12,0,Conventional,3.8,1.9,1,5.66,5.66,Cut with Feed,6.100811831,1,Contouring
4043.97,G04,X1.0000,,,,,,1591.371332,2.13,0,1499,4.065420561,13.85981308,0.285046729,18.88785047,31.712,34.444,0,0,0,-12,0,,0,0,0,0,0,Dwell,0,1,Contouring
4046.1,X34.7630,Y28.9450,,,,,,1649.38822,3.64,101.7205479,1504.863014,12.05753425,26.70410959,8.397260274,23.46575342,34.763,28.945,3.051,-5.499,6.288688417,-12,0,Conventional,3.9,6.3,1,8.54,8.54,Cut with Feed,6.288688417,1,Contouring
4049.74,G04,X1.0000,,,,,,527.946932,0.91,0,1499,3.032608696,11.22826087,1.684782609,16.63043478,34.763,28.945,0,0,0,-12,0,,0,0,0,0,0,Dwell,0,1,Contouring
4050.65,X39.7630,,,,,,,1550.5849,3.28,92.38905775,1499,2,29.4224924,2.267477204,16.74164134,39.763,28.945,5,0,5,-12,0,Both,0,0,1,0,0,Air-Cut,5,1,Contouring
4053.93,G04,X1.0000,,,,,,516.095536,0.9,0,1499,2,5.010989011,1.340659341,17.58241758,39.763,28.945,0,0,0,-12,0,,0,0,0,0,0,Dwell,0,1,Contouring
4054.83,Z-8.0000,,,,,,,5275.053296,9.63,24.97406639,1499,2,4.846473029,1.033195021,39.64419087,39.763,28.945,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,1,Contouring
4064.46,G04,X1.0000,,,,,,1047.670392,2.09,33.30952381,1499,2,4.176190476,1.361904762,44.41904762,39.763,28.945,0,0,0,-8,0,,0,0,0,0,0,Dwell,0,1,Contouring
4066.55,X22.2050,Y39.7630,,,,,,0,0.3,6769.354839,1499,2,10.87096774,16.61290323,27,22.205,39.763,-17.558,10.818,20.62310568,-8,0,Both,0,0,1,0,0,No Cut - Rapid motion,20.62310568,0,Contouring
4066.85,G04,X1.0000,,,,,,1100.075712,1.77,0,1499,2,3.342696629,3.994382022,23.19101124,22.205,39.763,0,0,0,-8,0,,0,0,0,0,0,Dwell,0,0,Contouring
4068.62,Z-12.0000,,,,,,,6683.484788,13.51,24.42677515,1499,2,1.088757396,3.718934911,11.49482249,22.205,39.763,0,0,1,-12,-4,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,1,Contouring
4082.13,G04,X1.0000,,,,,,506.674596,0.89,0,1499,2,0.644444444,2.111111111,21.41111111,22.205,39.763,0,0,0,-12,0,,0,0,0,0,0,Dwell,0,1,Contouring
4083.02,X27.4830,Y34.7630,,,,,,2625.10338,4.46,101.7718121,1499.693512,5.161073826,30.42729306,8.360178971,22.90604027,27.483,34.763,5.278,-5,7.270301507,-12,0,Conventional,4.7,1.6,1,5.57,5.57,Cut with Feed,7.270301507,1,Contouring
4087.48,G04,X1.0000,,,,,,41.768856,0.91,0,1502.26087,3.72826087,11.58695652,0.619565217,17.34782609,27.483,34.763,0,0,0,-12,0,,0,0,0,0,0,Dwell,0,1,Contouring
4088.39,G02,X28.9660,Y32.8500,R7.9380,,,,1080.581448,1.52,101.3333333,1501.026144,18.41176471,20.52941176,14.4248366,25.40522876,28.966,32.85,1.483,-1.913,2.429984745,-12,0,Conventional,0.5,0.4,1,0.1,0.1,Cut with Feed,2.429984745,2,Contouring
4089.91,G04,X1.0000,,,,,,553.12854,1.21,0,1501.540984,5.442622951,10.67213115,0.516393443,18.62295082,28.966,32.85,0,0,0,-12,0,,0,0,0,0,0,Dwell,0,2,Contouring
4091.12,X34.7630,Y22.3990,,,,,,4003.407696,7.12,101.7755961,1504.021038,18.16129032,26.40252454,8.656381487,23.36746143,34.763,22.399,5.797,-10.451,11.95109242,-12,0,Conventional,6.8,11.8,1,32.58,32.58,Cut with Feed,11.95109242,1,Contouring
4098.24,G04,X1.0000,,,,,,334.865096,0.88,0,1499,2.337078652,10.26966292,2.662921348,16,34.763,22.399,0,0,0,-12,0,,0,0,0,0,0,Dwell,0,1,Contouring
